year,date,title,filename,url
2018,21 March 2018,"Feedback from BPM Annual Sharing Session 2018 [PDF, 432 KB]",feedback-from-bpm-annual-sharing-session-2018.pdf,https://isomer-user-content.by.gov.sg/338/7da46347-2524-4683-880b-20af0a3cc855/feedback-from-bpm-annual-sharing-session-2018.pdf
2018,27 February 2018,"Additional document required for the submission of TOP / CSC [PDF, 210 KB]",mssl-sp-services-notice-required-for-topcsc-for-new-residential-devt.pdf,https://isomer-user-content.by.gov.sg/338/353f75b0-2c36-4aa8-a681-d80ca1735a7b/mssl-sp-services-notice-required-for-topcsc-for-new-residential-devt.pdf
2018,18 February 2018,"More vigilance required in escalator maintenance [PDF, 33 KB]",appbmsma-2018-01.pdf,https://isomer-user-content.by.gov.sg/338/2649ee62-7e6d-4a48-897e-a494fca1ab94/appbmsma-2018-01.pdf
2024,21 June 2024,Circular on Amendments to the Public Sector Standard Conditions of Contract (PSSCOC),bca-circular-psscoc-amendments-2024,https://go.gov.sg/bca-circular-psscoc-amendments-2024
2023,1 June 2023,Joint IACC-CAAS-RSAF Advisory on Compliance with CAAS and RSAF Technical Height Controls at all times,bca-circular-joint-circular-height-controls,https://go.gov.sg/bca-circular-joint-circular-height-controls
2022,31 December 2022,Joint MOM-MOT-LTA-SPF-BCA Advisory on Safe Transportation of Workers,1231-inter-agency-advisory-on-safe-transportation-of-workers,https://www.mom.gov.sg/newsroom/announcements/2022/1231-inter-agency-advisory-on-safe-transportation-of-workers
2022,29 August 2022,[Updated] Circular on Streamlining of Covid-19 Requirements for the Construction Sector,updated-circular-on-streamlining-of-covid-19-requirements-for-the-construction-sector,https://www1.bca.gov.sg/resources/circulars/updated-circular-on-streamlining-of-covid-19-requirements-for-the-construction-sector/
2022,28 June 2022,Application for Assessor's Determination Under Part 10A of the COVID-19 (Temporary Measures) Act for Construction Contracts in the Built Environment Sector,application-for-assessor-s-determination-under-part-10a-of-the-covid-19-temporary-measures-act-for-construction-contracts-in-the-built-environment-sector,https://www1.bca.gov.sg/resources/circulars/application-for-assessor-s-determination-under-part-10a-of-the-covid-19-temporary-measures-act-for-construction-contracts-in-the-built-environment-sector/
2022,10 June 2022,"Circular on Revised Entry Requirements for Construction, Marine Shipyard and Process (CMP) Sectors Work Permit Holders (WPHs)",circular-on-revised-entry-requirements-for-construction-marine-shipyard-and-process-cmp-sectors-work-permit-holders-wphs,https://www1.bca.gov.sg/resources/circulars/circular-on-revised-entry-requirements-for-construction-marine-shipyard-and-process-cmp-sectors-work-permit-holders-wphs/
2022,1 June 2022,Circular on Submission of Civil Defence Shelter Plans together with Building Plans and Structural Plans,bca-circular-submission-civil-defence-shelter-plans,https://go.gov.sg/bca-circular-submission-civil-defence-shelter-plans
2022,28 March 2022,Circular on Extension of Relief Period under Part 10a of the COVID-19 (Temporary Measures) Act for Construction Contracts in the Built Environment Sector,circular-on-extension-of-relief-period-under-part-10a-of-the-covid-19-temporary-measures-act-for-construction-contracts-in-the-built-environment-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-extension-of-relief-period-under-part-10a-of-the-covid-19-temporary-measures-act-for-construction-contracts-in-the-built-environment-sector/
2022,14 March 2022,Circular on Streamlining and Simplifying COVID-19 Safe Management Measures in Condominiums,bca-circular-streamlining-smms-condos,https://go.gov.sg/bca-circular-streamlining-smms-condos
2022,6 March 2022,"Circular on Streamlining of Entry Requirements for Construction, Marine Shipyard and Process (CMP) Sectors Work Pass Holders to Improve Workforce Resiliency",circular-on-streamlining-of-entry-requirements-for-construction-marine-shipyard-and-process-cmp-sectors-work-pass-holders-to-improve-workforce-resiliency,https://www1.bca.gov.sg/resources/circulars/circular-on-streamlining-of-entry-requirements-for-construction-marine-shipyard-and-process-cmp-sectors-work-pass-holders-to-improve-workforce-resiliency/
2022,3 March 2022,Circular on Ex-Gratia Extension of Time (EOT) due to COVID-19 Events for July 2021 – February 2022 in Public Sector Construction Contracts,circular-on-ex-gratia-extension-of-time-eot-due-to-covid-19-events-for-july-2021-february-2022-in-public-sector-construction-contracts,https://www1.bca.gov.sg/resources/circulars/circular-on-ex-gratia-extension-of-time-eot-due-to-covid-19-events-for-july-2021-february-2022-in-public-sector-construction-contracts/
2022,1 March 2022,Circular on Launch of the Certificate of Competency (COC) in Escalator Maintenance for Escalator Specialist,bca-circular-coc-escalator-specialist,https://go.gov.sg/bca-circular-coc-escalator-specialist
2022,17 February 2022,Circular on End of Relief Period under Part 2 and Part 8B of the COVID-19 (Temporary Measures) Act for Relevant Contracts in the Built Environment Sector,circular-on-end-of-relief-period-under-part-2-and-part-8b-of-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-end-of-relief-period-under-part-2-and-part-8b-of-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector/
2022,4 February 2022,Advisory on Continued Adherence to Safe Management Measures and Plans for Business Continuity,advisory-on-continued-adherence-to-safe-management-measures-and-plans-for-business-continuity,https://www1.bca.gov.sg/resources/circulars/advisory-on-continued-adherence-to-safe-management-measures-and-plans-for-business-continuity/
2021,27 December 2021,Extension of Relief Period under the COVID-19 (Temporary Measures) Act for Relevant Contracts in the Built Environment Sector,extension-of-relief-period-under-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector,https://www1.bca.gov.sg/resources/circulars/extension-of-relief-period-under-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector/
2021,24 November 2021,Circular on Updated Testing Regime for Fully Vaccinated COVID-19 Recovered Workers,circular-on-updated-testing-regime-for-fully-vaccinated-covid-19-recovered-workers,https://www1.bca.gov.sg/resources/circulars/circular-on-updated-testing-regime-for-fully-vaccinated-covid-19-recovered-workers/
2021,10 November 2021,Circular on Ex-Gratia Extension of Time (EOT) due to COVID-19 Events for January - June 2021 in Public Sector Construction Contracts,circular-on-ex-gratia-extension-of-time-eot-due-to-covid-19-events-for-january-june-2021-in-public-sector-construction-contracts,https://www1.bca.gov.sg/resources/circulars/circular-on-ex-gratia-extension-of-time-eot-due-to-covid-19-events-for-january-june-2021-in-public-sector-construction-contracts/
2021,5 November 2021,Circular on Revised Requirements for Training of ART Supervisors in the Construction Sector,circular-on-revised-requirements-for-training-of-art-supervisors-in-the-construction-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-revised-requirements-for-training-of-art-supervisors-in-the-construction-sector/
2021,27 October 2021,Circular on Clarifications on Public Sector Approach for COTMA Part 10A,circular-on-clarifications-on-public-sector-approach-for-cotma-part-10a,https://www1.bca.gov.sg/resources/circulars/circular-on-clarifications-on-public-sector-approach-for-cotma-part-10a/
2021,16 October 2021,[Updated] Circular on Revised Approach to Manage Construction Worksites visited by COVID-19 Positive Cases,updated-circular-on-revised-approach-to-manage-construction-worksites-visited-by-covid-19-positive-cases,https://www1.bca.gov.sg/resources/circulars/updated-circular-on-revised-approach-to-manage-construction-worksites-visited-by-covid-19-positive-cases/
2021,29 September 2021,Circular on Implementation Details of Mandatory Antigen Rapid Testing (ART) and Vaccinate or Regular Testing (VoRT) Regime for the Construction Sector,circular-on-implementation-details-of-mandatory-antigen-rapid-testing-art-and-vaccinate-or-regular-testing-vort-regime-for-the-construction-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-implementation-details-of-mandatory-antigen-rapid-testing-art-and-vaccinate-or-regular-testing-vort-regime-for-the-construction-sector/
2021,29 September 2021,Circular on Extension of Relief Period under the COVID-19 (Temporary Measures) Act for Relevant Contracts in the Built Environment Sector,circular-on-extension-of-relief-period-under-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-extension-of-relief-period-under-the-covid-19-temporary-measures-act-for-relevant-contracts-in-the-built-environment-sector/
2021,26 September 2021,Updated Guidance Note on Improving Ventilation and Indoor Air Quality in Buildings amid the COVID-19 Situation,updated-guidance-note-on-improving-ventilation-and-indoor-air-quality-in-buildings-amid-the-covid-19-situation,https://www1.bca.gov.sg/resources/circulars/updated-guidance-note-on-improving-ventilation-and-indoor-air-quality-in-buildings-amid-the-covid-19-situation/
2021,23 September 2021,Circular on Adopting Pandemic Resilient Contracting Practices for Public Sector Construction Contracts,circular-on-adopting-pandemic-resilient-contracting-practices-for-public-sector-construction-contracts,https://www1.bca.gov.sg/resources/circulars/circular-on-adopting-pandemic-resilient-contracting-practices-for-public-sector-construction-contracts/
2021,9 September 2021,"Circular on Rostered Routine Testing and Charging Policy for Workers in Construction, Marine, and Process sectors, and in Dormitories",bca-circular-rrt-vort-charging-policy,https://go.gov.sg/bca-circular-rrt-vort-charging-policy
2021,2 September 2021,Circular on Compliance with Safe Management Measures and Adoption of Good Practices to Minimise Worksite Disruptions,circular-on-compliance-with-safe-management-measures-and-adoption-of-good-practices-to-minimise-worksite-disruptions,https://www1.bca.gov.sg/resources/circulars/circular-on-compliance-with-safe-management-measures-and-adoption-of-good-practices-to-minimise-worksite-disruptions/
2021,26 August 2021,Reminder on Mandatory Antigen Rapid Testing (ART) and Implementation of Vaccinate or Regular Testing (VoRT) Regime for the Construction Sector,reminder-on-mandatory-antigen-rapid-testing-art-and-implementation-of-vaccinate-or-regular-testing-vort-regime-for-the-construction-sector,https://www1.bca.gov.sg/resources/circulars/reminder-on-mandatory-antigen-rapid-testing-art-and-implementation-of-vaccinate-or-regular-testing-vort-regime-for-the-construction-sector/
2021,18 August 2021,Circular on the Public Sector Approach for COVID-19 (Temporary Measures) Act 2020 Part 10a – Relief for Construction Contracts affected by Increase in Foreign Manpower Salary Costs,circular-on-the-public-sector-approach-for-covid-19-temporary-measures-act-2020-part-10a-relief-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs,https://www1.bca.gov.sg/resources/circulars/circular-on-the-public-sector-approach-for-covid-19-temporary-measures-act-2020-part-10a-relief-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs/
2021,7 August 2021,Circular on Mandating ART for the Construction Sector,circular-on-mandating-art-for-the-construction-sector,https://www1.bca.gov.sg/resources/circulars/circular-on-mandating-art-for-the-construction-sector/
2021,6 August 2021,[Updated] Circular on Call for Industry to Remain Vigilant and to ensure Safe Management Measures Compliance to keep our Construction Sector Covid-Safe,updated-circular-on-call-for-industry-to-remain-vigilant-and-to-ensure-safe-management-measures-compliance-to-keep-our-construction-sector-covid-safe,https://www1.bca.gov.sg/resources/circulars/updated-circular-on-call-for-industry-to-remain-vigilant-and-to-ensure-safe-management-measures-compliance-to-keep-our-construction-sector-covid-safe/
2021,6 August 2021,Circular on Commencement of the COVID-19 (Temporary Measures) Act 2020 – Part 10a (Reliefs for Construction Contracts Affected by Increase in Foreign Manpower Salary Costs),circular-on-commencement-of-the-covid-19-temporary-measures-act-2020-part-10a-reliefs-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs,https://www1.bca.gov.sg/resources/circulars/circular-on-commencement-of-the-covid-19-temporary-measures-act-2020-part-10a-reliefs-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs/
2021,12 July 2021,Circular to MCSTs on Safe Management Measures for Condominiums in Phase 3 (Heightened Alert) [From 12 July 2021 Onwards],bca-circular-smm-mcst-p3ha-12jul21,https://go.gov.sg/bca-circular-smm-mcst-p3ha-12jul21
2021,8 July 2021,BCA Infographics - Streamlining Antigen Rapid Test (ART) at Worksites; Vaccination Key to Safe Construction Workforce & Progressive Re-Opening of Singapore,bca-infographics-streamlining-antigen-rapid-test-art-at-worksites-vaccination-key-to-safe-construction-workforce-progressive-re-opening-of-singapore,https://www1.bca.gov.sg/resources/circulars/bca-infographics-streamlining-antigen-rapid-test-art-at-worksites-vaccination-key-to-safe-construction-workforce-progressive-re-opening-of-singapore/
2021,7 July 2021,Circular on Further Simplified Claim Process for Prolongation Costs in Public Sector Construction Contracts due to COVID-19 Events,circular-on-further-simplified-claim-process-for-prolongation-costs-in-public-sector-construction-contracts-due-to-covid-19-events,https://www1.bca.gov.sg/resources/circulars/circular-on-further-simplified-claim-process-for-prolongation-costs-in-public-sector-construction-contracts-due-to-covid-19-events/
2021,13 June 2021,Advisory to MCSTs on Safe Management Measures for Condominiums in Phase 3 (Heightened Alert),bca-advisory-mcsts-p3ha,https://go.gov.sg/bca-advisory-mcsts-p3ha
2021,1 June 2021,"Framework on Performance Based Impact Assessment Associated with Earth Retaining or Stabilising Structures (""ERSS"") and Tunnelling Works",bca-circular-building-assessment-framework,https://go.gov.sg/bca-circular-building-assessment-framework
2021,12 May 2021,The COVID-19 (Temporary Measures) (Amendment No.3) Bill 2021 - Part 10A (Reliefs for Construction Contracts Affected by Increase in Foreign Manpower Salary Costs),the-covid-19-temporary-measures-amendment-no-3-bill-2021-part-10a-reliefs-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs,https://www1.bca.gov.sg/resources/circulars/the-covid-19-temporary-measures-amendment-no-3-bill-2021-part-10a-reliefs-for-construction-contracts-affected-by-increase-in-foreign-manpower-salary-costs/
2021,12 May 2021,Reminder to Industry on Management of COVID-19 Risk at Worksites,bca-circular-manage-worksite-risk-covid19,https://go.gov.sg/bca-circular-manage-worksite-risk-covid19
2021,8 May 2021,Circular on Tightening of Safe Management Measures,circular-on-tightening-of-safe-management-measures,https://www1.bca.gov.sg/resources/circulars/circular-on-tightening-of-safe-management-measures/
2021,5 May 2021,Circular on Time-limited Flexibility to Recruit Workers from People’s Republic of China (PRC) Without Enrolling in Overseas Testing Centres (OTCs) for Skills Certification,circular-on-time-limited-flexibility-to-recruit-workers-from-people-s-republic-of-china-prc-without-enrolling-in-overseas-testing-centres-otcs-for-skills-certification,https://www1.bca.gov.sg/resources/circulars/circular-on-time-limited-flexibility-to-recruit-workers-from-people-s-republic-of-china-prc-without-enrolling-in-overseas-testing-centres-otcs-for-skills-certification/
2021,30 April 2021,BCA Advisory on Closure of Barbeque Pits on 1 – 14 May 2021,bca-advisory-on-closure-of-barbeque-pits-on-1-14-may-2021,https://www1.bca.gov.sg/resources/circulars/bca-advisory-on-closure-of-barbeque-pits-on-1-14-may-2021/
2021,27 April 2021,Circular on Simplified Claim Process for Extension of Time and Prolongation Costs in Public Sector Construction Contracts due to COVID-19 Events,circular-on-simplified-claim-process-for-extension-of-time-and-prolongation-costs-in-public-sector-construction-contracts-due-to-covid-19-events,https://www1.bca.gov.sg/resources/circulars/circular-on-simplified-claim-process-for-extension-of-time-and-prolongation-costs-in-public-sector-construction-contracts-due-to-covid-19-events/
2020,15 December 2020,Circular on Changes to Temporary Occupation Permit (TOP) / Certificate of Statutory Completion (CSC) Application Process,bca-circular-changes-top-csc,https://go.gov.sg/bca-circular-changes-top-csc
2020,30 November 2020,[Updated] Circular on Commencement of COVID-19 (Temporary Measures) Act 2020 - Part 8A and 8B,updated-circular-on-commencement-of-covid-19-temporary-measures-act-2020-part-8a-and-8b,https://www1.bca.gov.sg/resources/circulars/updated-circular-on-commencement-of-covid-19-temporary-measures-act-2020-part-8a-and-8b/
2020,30 September 2020,Circular on Convening of General Meeting via Alternative Electronic Means amid COVID-19 Situation,bca-circular-agm-alternatives,https://go.gov.sg/bca-circular-agm-alternatives
2020,25 September 2020,Circular on Treatment of Claims Arising from COVID-19 in Public Sector Construction Contracts,bca-circular-claims-ap-eot,https://go.gov.sg/bca-circular-claims-ap-eot
2020,27 August 2020,Advisory to Employers to Ensure Eligible Workers Go Through Rostered Routine Testing by 5 September,advisory-to-employers-to-ensure-eligible-workers-go-through-rostered-routine-testing-by-5-september,https://www1.bca.gov.sg/resources/circulars/advisory-to-employers-to-ensure-eligible-workers-go-through-rostered-routine-testing-by-5-september/
2020,12 August 2020,BCA-MOM Joint Circular on the Implementation of Staggered Rest Days for Work Permit Holders and S Pass Holders in the Construction Sector from 19 August 2020,bca-mom-joint-circular-on-the-implementation-of-staggered-rest-days-for-work-permit-holders-and-s-pass-holders-in-the-construction-sector-from-19-august-2020,https://www1.bca.gov.sg/resources/circulars/bca-mom-joint-circular-on-the-implementation-of-staggered-rest-days-for-work-permit-holders-and-s-pass-holders-in-the-construction-sector-from-19-august-2020/
2020,10 August 2020,Circular on Permission for Companies to Resume Work from 10 August 2020 and Review of Covid-Safe Accommodation Criteria,circular-on-permission-for-companies-to-resume-work-from-10-august-2020-and-review-of-covid-safe-accommodation-criteria,https://www1.bca.gov.sg/resources/circulars/circular-on-permission-for-companies-to-resume-work-from-10-august-2020-and-review-of-covid-safe-accommodation-criteria/
2020,30 July 2020,Circular on Launch of HPB Swab Registration System (SRS) on 1 August 2020,circular-on-launch-of-hpb-swab-registration-system-srs-on-1-august-2020,https://www1.bca.gov.sg/resources/circulars/circular-on-launch-of-hpb-swab-registration-system-srs-on-1-august-2020/
2020,7 May 2020,Circular on Mandatory Daily Declaration and Update of Workers' Particulars for Employers of Work Permit and S Pass Holders in the Construction Sector on Stay-Home Notices,bca-mandatory-daily-declaration-particulars-update-shn,https://go.gov.sg/bca-mandatory-daily-declaration-particulars-update-shn
2020,2 March 2020,Aggregates for Concrete,circular-on-aggregates-for-concrete.pdf,https://www.corenet.gov.sg/media/2306821/circular-on-aggregates-for-concrete.pdf
2020,2 March 2020,Amendments to the Code on Periodic Energy Audit of Building Cooling System,circular-to-professional-institutes-pea-30.pdf,https://info.corenet.gov.sg/docs/default-source/bca-circulars/circular-to-professional-institutes-pea-30.pdf
2020,2 March 2020,Safe Use of Lifts undergoing Major Alteration or Replacement Works as Workplace Hoists/Lifts,mom-and-bca-joint-circular-safe-use-of-lifts-undergoing-major-alteration-or-replacement-works.pdf,https://info.corenet.gov.sg/docs/default-source/bca-circulars/mom-and-bca-joint-circular-safe-use-of-lifts-undergoing-major-alteration-or-replacement-works.pdf
2020,10 February 2020,Notification of Changes to the Building Control Regulations 2003,circular-on-gazette-of-building-control-amendment-regulations-2020-10022020.pdf,https://info.corenet.gov.sg/docs/default-source/bca-circulars/circular-on-gazette-of-building-control-amendment-regulations-2020-10022020.pdf
